root_tweet_id,text,thread_head,brand_reply,dm_redirect,pre_intent,pre_confidence,pre_escalate,pre_escalate_reason,intent,escalate,verified,label_process
568925,Hey @SpotifyCares I have a small issue. Mind lending a hand ?,"customer: Hey @SpotifyCares I have a small issue. Mind lending a hand ?
spotify: Hey Zack! Sorry for the delay. Can you tell us what's happening exactly? We'll be happy to help /KB
spotify: Hey Zack! Sorry for the delay. Can you tell us what's happening exactly? We'll be happy to help /KB",Hey Zack! Sorry for the delay. Can you tell us what's happening exactly? We'll be happy to help /KB,False,other,low,False,heuristic: historically answered publicly,other,False,False,prelabel+adjudicated-v2
569621,Hey @SpotifyCares I think my account has been hacked and I need some help!,"customer: Hey @SpotifyCares I think my account has been hacked and I need some help!
spotify: Hey! We’re sorry to hear that. Check out: https://t.co/iVpg60w61i for what to do next /JS
spotify: Hey! We’re sorry to hear that. Check out: https://t.co/iVpg60w61i for what to do next /JS",Hey! We’re sorry to hear that. Check out: https://t.co/iVpg60w61i for what to do next /JS,False,account_security,high,True,heuristic: intent 'account_security' always escalates,account_security,True,False,prelabel+adjudicated-v2
1538897,when is your iPhone app going to be updated for the iPhone X,"customer: when is your iPhone app going to be updated for the iPhone X
spotify: Hey Lucas! Is your Spotify misbehaving? Let us know what's going on, we'll do our best to help you out /BH
spotify: Hey Lucas! Is your Spotify misbehaving? Let us know what's going on, we'll do our best to help you out /BH","Hey Lucas! Is your Spotify misbehaving? Let us know what's going on, we'll do our best to help you out /BH",False,feature_howto,medium,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
1545286,Y'all need to work on ad targeting. I'm in MI and a few weeks ago got a Verizon add for NY and just got a CA Dunkin Donuts ad,"customer: Y'all need to work on ad targeting. I'm in MI and a few weeks ago got a Verizon add for NY and just got a CA Dunkin Donuts ad
spotify: Hi Dan! Thanks for the feedback. No worries, we'll be sure to pass it on to the right folks. Anything else, let us know /NY
spotify: Hi Dan! Thanks for the feedback. No worries, we'll be sure to pass it on to the right folks. Anything else, let us know /NY","Hi Dan! Thanks for the feedback. No worries, we'll be sure to pass it on to the right folks. Anything else, let us know /NY",False,other,medium,False,heuristic: historically answered publicly,other,False,False,prelabel+adjudicated-v2
2006295,Spotify said they'll try to make it happen😍😍😍👌❤ omg https://t.co/Dj6OgXypXG,"customer: Spotify said they'll try to make it happen😍😍😍👌❤ omg https://t.co/Dj6OgXypXG
spotify: We’ll have it available to you as soon as it’s available to us! There's more info about content here: https://t.co/0i8Gpi4TeA /MU
spotify: We’ll have it available to you as soon as it’s available to us! There's more info about content here: https://t.co/0i8Gpi4TeA /MU",We’ll have it available to you as soon as it’s available to us! There's more info about content here: https://t.co/0i8Gpi4TeA /MU,False,praise_feedback,medium,False,heuristic: historically answered publicly,content_availability,False,False,prelabel+adjudicated-v2
1558263,"Thank you, @SpotifyCares for hearing a request from all the fans ❤️ https://t.co/bjMdULIZ8Q","customer: Thank you, @SpotifyCares for hearing a request from all the fans ❤️ https://t.co/bjMdULIZ8Q
spotify: @234 @481621 Hey, you're welcome! We're just a tweet away if you need anything else /KT
spotify: @234 @481621 Hey, you're welcome! We're just a tweet away if you need anything else /KT","@234 @481621 Hey, you're welcome! We're just a tweet away if you need anything else /KT",False,praise_feedback,high,False,heuristic: historically answered publicly,praise_feedback,False,False,prelabel+adjudicated-v2
1585730,"My song on Spotify seems to have a few audible glitches, and it only happens on @115888 https://t.co/3jKDyLrMp7","customer: My song on Spotify seems to have a few audible glitches, and it only happens on @115888 https://t.co/3jKDyLrMp7
spotify: Hey, help's here! Can you let us know at which point of the track you're getting the glitches? Does this happen with any device? /CO
spotify: Hey, help's here! Can you let us know at which point of the track you're getting the glitches? Does this happen with any device? /CO","Hey, help's here! Can you let us know at which point of the track you're getting the glitches? Does this happen with any device? /CO",False,app_technical,high,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
1588992,+ iPhone X = the app is not updated and can’t use the interface on my car now #Frustrating maybe it’s time 2 switch to Apple Music?,"customer: + iPhone X = the app is not updated and can’t use the interface on my car now #Frustrating maybe it’s time 2 switch to Apple Music?
spotify: Hey Abraham! Help's here. Can you let us know more about what's happening? We'll be waiting for your reply /MG
spotify: Hey Abraham! Help's here. Can you let us know more about what's happening? We'll be waiting for your reply /MG",Hey Abraham! Help's here. Can you let us know more about what's happening? We'll be waiting for your reply /MG,False,device_integration,high,False,heuristic: historically answered publicly,device_integration,False,False,prelabel+adjudicated-v2
1592175,"my friend just signed up and we learned that usernames are now system generated only, she has a 25 random character username","customer: my friend just signed up and we learned that usernames are now system generated only, she has a 25 random character username
spotify: Hey! The cavalry's here. Can you DM us her account's email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt
spotify: Hey! The cavalry's here. Can you DM us her account's email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt",Hey! The cavalry's here. Can you DM us her account's email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt,True,feature_howto,medium,True,heuristic: brand historically moved this to DM,feature_howto,True,False,prelabel+adjudicated-v2
2284417,please optimize your app for the iPhone X 🙏,"customer: please optimize your app for the iPhone X 🙏
spotify: Hi there! We understand - we’re working on it as we speak. Stay tuned 🔧 /BM
spotify: Hi there! We understand - we’re working on it as we speak. Stay tuned 🔧 /BM",Hi there! We understand - we’re working on it as we speak. Stay tuned 🔧 /BM,False,app_technical,medium,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
1557089,Yoo @115888 wtf is this?! Stranger things mode?! https://t.co/fVDYoV1Irl,"customer: Yoo @115888 wtf is this?! Stranger things mode?! https://t.co/fVDYoV1Irl
spotify: Hey there! The Stranger Things Mode is an easter egg feature that adds some animation to your app. Hope you like it 🙂 /CG
spotify: Hey there! The Stranger Things Mode is an easter egg feature that adds some animation to your app. Hope you like it 🙂 /CG",Hey there! The Stranger Things Mode is an easter egg feature that adds some animation to your app. Hope you like it 🙂 /CG,False,other,low,True,heuristic: anger/legal keyword,feature_howto,False,False,prelabel+adjudicated-v2
1757037,Hulu is having trouble authorizing my student account. Any suggestions?,"customer: Hulu is having trouble authorizing my student account. Any suggestions?
spotify: Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt
spotify: Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt","Hey there! Don't worry, we're here to help. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",True,billing_charges,medium,True,heuristic: brand historically moved this to DM,billing_charges,True,False,prelabel+adjudicated-v2
438412,Ggrrrrr.... i hate @115888 i already paid for premium but im still in free mode... shujada maskara... 😡😠,"customer: Ggrrrrr.... i hate @115888 i already paid for premium but im still in free mode... shujada maskara... 😡😠
spotify: Hey Neri! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt
spotify: Hey Neri! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt",Hey Neri! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
662999,@SpotifyCares I DO NOT GIVE TWO SHITS ABOUT MARVEL PUNISHERS,"customer: @SpotifyCares I DO NOT GIVE TWO SHITS ABOUT MARVEL PUNISHERS
spotify: Hey Noah! Help's here. Just to check, is this about an ad or music that plays on the app while you're listening? Keep us posted /DN
spotify: Hey Noah! Help's here. Just to check, is this about an ad or music that plays on the app while you're listening? Keep us posted /DN","Hey Noah! Help's here. Just to check, is this about an ad or music that plays on the app while you're listening? Keep us posted /DN",False,other,low,False,heuristic: historically answered publicly,other,False,False,prelabel+adjudicated-v2
2059017,Hey I've tried to update my payment and continue my premium subscription but every single card I use doesn't work at all. https://t.co/UuATUWUqg5,"customer: Hey I've tried to update my payment and continue my premium subscription but every single card I use doesn't work at all. https://t.co/UuATUWUqg5
spotify: Hey there! Help's arrived. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt
spotify: Hey there! Help's arrived. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt",Hey there! Help's arrived. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt,True,billing_charges,high,True,heuristic: brand historically moved this to DM,billing_charges,True,False,prelabel+adjudicated-v2
325614,what happened to my premium subscription??? 😭 @SpotifyCares,"customer: what happened to my premium subscription??? 😭 @SpotifyCares
spotify: Hey Shekinah, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt
customer: @SpotifyCares Shek. Pano ginagawa mong payment sa premium mo??
spotify: Hey Shekinah, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt","Hey Shekinah, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
264841,"I remember my username, but for some reason my email isn't recognized. Can you help? DM me please!","customer: I remember my username, but for some reason my email isn't recognized. Can you help? DM me please!
spotify: Hi Derrick, we're happy to help! Can you DM us your username and any email addresses you might have used to create your account? /GT https://t.co/ldFdZRiNAt
spotify: Hi Derrick, we're happy to help! Can you DM us your username and any email addresses you might have used to create your account? /GT https://t.co/ldFdZRiNAt","Hi Derrick, we're happy to help! Can you DM us your username and any email addresses you might have used to create your account? /GT https://t.co/ldFdZRiNAt",True,account_access,high,True,heuristic: brand historically moved this to DM,account_access,True,False,prelabel+adjudicated-v2
338319,ipad and iphone OS 11,"customer: ipad and iphone OS 11
spotify: Hi! We've just sent a DM your way. Let's carry on chatting there /RA
spotify: Hi! We've just sent a DM your way. Let's carry on chatting there /RA",Hi! We've just sent a DM your way. Let's carry on chatting there /RA,True,other,low,True,heuristic: brand historically moved this to DM,other,True,False,prelabel+adjudicated-v2
1064062,all of a sudden I'm getting emails from spotify. I have never signed up nor do I want to. I got an email to verify my account,"customer: all of a sudden I'm getting emails from spotify. I have never signed up nor do I want to. I got an email to verify my account
spotify: Hi there. The cavalry's here. Can you DM us your email address? We'll take a look backstage /LM
spotify: Hi there. The cavalry's here. Can you DM us your email address? We'll take a look backstage /LM",Hi there. The cavalry's here. Can you DM us your email address? We'll take a look backstage /LM,True,account_security,high,True,heuristic: intent 'account_security' always escalates,account_security,True,False,prelabel+adjudicated-v2
902383,@SpotifyCares since the latest iOS update I cannot control the music from my home screen or any Bluetooth device on my 7plus ideas?,"customer: @SpotifyCares since the latest iOS update I cannot control the music from my home screen or any Bluetooth device on my 7plus ideas?
spotify: Hey! Can you let us know your exact Spotify version? We'll see what we can suggest /MG
spotify: Hey! Can you let us know your exact Spotify version? We'll see what we can suggest /MG",Hey! Can you let us know your exact Spotify version? We'll see what we can suggest /MG,False,app_technical,high,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
898869,"since the update whenever I listen to Spotify in the car and adjust the car stereo volume it pauses Spotify, never used to do this","customer: since the update whenever I listen to Spotify in the car and adjust the car stereo volume it pauses Spotify, never used to do this
spotify: Hey Nathan! That doesn't sound good. Can you let us know the device, operating system, and Spotify version you're using? /LO
spotify: Hey Nathan! That doesn't sound good. Can you let us know the device, operating system, and Spotify version you're using? /LO","Hey Nathan! That doesn't sound good. Can you let us know the device, operating system, and Spotify version you're using? /LO",False,device_integration,high,False,heuristic: historically answered publicly,device_integration,False,False,prelabel+adjudicated-v2
937558,more locks screen options on Samsung Gs8. Like a full screen album art and controls being the first thing when awake phone.,"customer: more locks screen options on Samsung Gs8. Like a full screen album art and controls being the first thing when awake phone.
spotify: We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF
spotify: We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF",We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF,False,feature_howto,medium,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
963311,Uhh @115888 @SpotifyCares   why the fuck do i get the same 50 or so songs in a 1000 song playlist,"customer: Uhh @115888 @SpotifyCares   why the fuck do i get the same 50 or so songs in a 1000 song playlist
spotify: Hey, we're here to help! To clarify, does this happen when you're using Shuffle with Connect? /YM
spotify: Hey, we're here to help! To clarify, does this happen when you're using Shuffle with Connect? /YM","Hey, we're here to help! To clarify, does this happen when you're using Shuffle with Connect? /YM",False,app_technical,medium,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
1933173,i deleted my Facebook account. i cannot log into my Spotify account and i can't reset the password. can you help me log in?,"customer: i deleted my Facebook account. i cannot log into my Spotify account and i can't reset the password. can you help me log in?
spotify: Hey Jeffrey, help's here! Can you send us your account's email address via DM? We'll take a look backstage /GN https://t.co/ldFdZRiNAt
spotify: Hey Jeffrey, help's here! Can you send us your account's email address via DM? We'll take a look backstage /GN https://t.co/ldFdZRiNAt","Hey Jeffrey, help's here! Can you send us your account's email address via DM? We'll take a look backstage /GN https://t.co/ldFdZRiNAt",True,account_access,high,True,heuristic: brand historically moved this to DM,account_access,True,False,prelabel+adjudicated-v2
571349,"Loaded 200 pesos to have my premium subscription, thank you @115888 for absolutely nothing.","customer: Loaded 200 pesos to have my premium subscription, thank you @115888 for absolutely nothing.
spotify: Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
spotify: Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt",Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,True,billing_charges,medium,True,heuristic: brand historically moved this to DM,billing_charges,True,False,prelabel+adjudicated-v2
591469,"My PC is having issues launching spotify, and keeps showing me this error. I tried reinstalling, but even when i try to uninstall the program through the task manager it shows this error. I manually deleted the files, then reinstalled, and its still broken. https://t.co/r3rI4BxMVH","customer: My PC is having issues launching spotify, and keeps showing me this error. I tried reinstalling, but even when i try to uninstall the program through the task manager it shows this error. I manually deleted the files, then reinstalled, and its still broken. https://t.co/r3rI4BxMVH
spotify: Hey there! That doesn't look good. Can you let us know the operating system and app version you're running? We'll see what we can suggest /PB
spotify: Hey there! That doesn't look good. Can you let us know the operating system and app version you're running? We'll see what we can suggest /PB",Hey there! That doesn't look good. Can you let us know the operating system and app version you're running? We'll see what we can suggest /PB,False,app_technical,high,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
1624174,"That's Selena Gomez and Marshmello, not Maroon 5 https://t.co/iwefPAeVW2","customer: That's Selena Gomez and Marshmello, not Maroon 5 https://t.co/iwefPAeVW2
spotify: Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DF
spotify: Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DF",Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DF,False,other,high,False,heuristic: historically answered publicly,content_availability,False,False,prelabel+adjudicated-v2
1649301,All I want in life right now is for @115888 to let me access my time capsule. I need to get nostalgic 😩,"customer: All I want in life right now is for @115888 to let me access my time capsule. I need to get nostalgic 😩
spotify: Hi there! You can find Your Time Capsule at https://t.co/ExdY0v86I8. We'd also suggest following it to keep it saved 🙂 /JU
spotify: Hi there! You can find Your Time Capsule at https://t.co/ExdY0v86I8. We'd also suggest following it to keep it saved 🙂 /JU",Hi there! You can find Your Time Capsule at https://t.co/ExdY0v86I8. We'd also suggest following it to keep it saved 🙂 /JU,False,feature_howto,medium,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
2287712,still looking for I Want Us...by The Roads Below??? It just disappeared into thin air! What happened?,"customer: still looking for I Want Us...by The Roads Below??? It just disappeared into thin air! What happened?
spotify: Hi Jody. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /JU
spotify: Hi Jody. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /JU",Hi Jody. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /JU,False,content_availability,high,False,heuristic: historically answered publicly,content_availability,False,False,prelabel+adjudicated-v2
2296745,"Spotify Question - i have had an account with spotify for years, it is now through vodafone contract. I want to upgrade this to 'Premium for Family' as a christmas present for my mum! Is this possible? @SpotifyCares","customer: Spotify Question - i have had an account with spotify for years, it is now through vodafone contract. I want to upgrade this to 'Premium for Family' as a christmas present for my mum! Is this possible? @SpotifyCares
spotify: Hey Emily! Can you send us your account's username or email address via DM? We'll take a look backstage /PL https://t.co/ldFdZRiNAt
spotify: Hey Emily! Can you send us your account's username or email address via DM? We'll take a look backstage /PL https://t.co/ldFdZRiNAt",Hey Emily! Can you send us your account's username or email address via DM? We'll take a look backstage /PL https://t.co/ldFdZRiNAt,True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
1492597,"Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks https://t.co/qEJZwTO1mv","customer: Any chance of 5x1 wide widget for Android? 4x1 isn't adjustable and it's killing my OCD, lol. Adjustable widget would be good too. Thanks https://t.co/qEJZwTO1mv
spotify: Hi there! Thanks for the feedback. We'll be sure to pass it on to the right folks. Let us know if you need anything else /NY
spotify: Hi there! Thanks for the feedback. We'll be sure to pass it on to the right folks. Let us know if you need anything else /NY",Hi there! Thanks for the feedback. We'll be sure to pass it on to the right folks. Let us know if you need anything else /NY,False,feature_howto,high,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
2312958,Any chance you can seperate new #albumsyoumusthear  from new #singles. It's the most annoying thing ever!!,"customer: Any chance you can seperate new #albumsyoumusthear  from new #singles. It's the most annoying thing ever!!
spotify: We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF
spotify: We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF",We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,False,feature_howto,high,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
2303099,If @115888 could write an app that didn't randomly delete my downloads I would be mildly less pissed off with their lack of lossless audio and also LEMONADE by Beyoncé,"customer: If @115888 could write an app that didn't randomly delete my downloads I would be mildly less pissed off with their lack of lossless audio and also LEMONADE by Beyoncé
spotify: 1: Hey! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with your downloads.
spotify: 3: We're working on it, and we hope to have Lemonade available soon. There's more info here: https://t.co/VE7KvznUs9 /PB
spotify: 2: We don't have any more info to share right now, but you can show your support for Lossless streaming here: https://t.co/jA0OzJ0OO3.
spotify: 1: Hey! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with your downloads.",1: Hey! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with your downloads.,False,app_technical,high,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
2313472,"issue w family account, doesn't let me accept my husband's invitation, can you help?","customer: issue w family account, doesn't let me accept my husband's invitation, can you help?
spotify: Hey Katie! Can you DM us the email addresses registered in both of your accounts? We'll take a look backstage /MG https://t.co/ldFdZRiNAt
spotify: Hey Katie! Can you DM us the email addresses registered in both of your accounts? We'll take a look backstage /MG https://t.co/ldFdZRiNAt",Hey Katie! Can you DM us the email addresses registered in both of your accounts? We'll take a look backstage /MG https://t.co/ldFdZRiNAt,True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
2653003,ur ads are becoming more frequent,"customer: ur ads are becoming more frequent
spotify: Thanks for your feedback - we'll pass it on. For now, check out https://t.co/zgnxs5kPEu if you haven't had a subscription before /KM
spotify: Thanks for your feedback - we'll pass it on. For now, check out https://t.co/zgnxs5kPEu if you haven't had a subscription before /KM","Thanks for your feedback - we'll pass it on. For now, check out https://t.co/zgnxs5kPEu if you haven't had a subscription before /KM",False,other,medium,False,heuristic: historically answered publicly,other,False,False,prelabel+adjudicated-v2
2703307,"It would be cool if you could link songs in your  @115888 library so when one comes up in the Shuffle, the linked song will be queued to play next.   Think ""We Are the Champions"" always plays after ""We Will Rock You"".","customer: It would be cool if you could link songs in your  @115888 library so when one comes up in the Shuffle, the linked song will be queued to play next.   Think ""We Are the Champions"" always plays after ""We Will Rock You"".
spotify: Hey Ryan! Be sure to vote for the official idea here to show your support, and provide feedback for our team: https://t.co/cGH3qLtYki /TB
spotify: Hey Ryan! Be sure to vote for the official idea here to show your support, and provide feedback for our team: https://t.co/cGH3qLtYki /TB","Hey Ryan! Be sure to vote for the official idea here to show your support, and provide feedback for our team: https://t.co/cGH3qLtYki /TB",False,feature_howto,high,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
2707009,"Hey there, did you receive my DM? I really do need your help! 👀 thanks!!!","customer: Hey there, did you receive my DM? I really do need your help! 👀 thanks!!!
spotify: Hey Anni! We've just sent you a DM. Let's continue chatting there /NS
spotify: Hey Anni! We've just sent you a DM. Let's continue chatting there /NS",Hey Anni! We've just sent you a DM. Let's continue chatting there /NS,True,other,low,True,heuristic: brand historically moved this to DM,other,True,False,prelabel+adjudicated-v2
2708585,should have an alarm feature so I can wake up to my @12899 soundtrack every morning. Just saying.......,"customer: should have an alarm feature so I can wake up to my @12899 soundtrack every morning. Just saying.......
spotify: We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF
spotify: We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF",We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,False,feature_howto,medium,False,heuristic: historically answered publicly,feature_howto,False,False,prelabel+adjudicated-v2
469555,How does Spotify tell you that you can get Hulu for free under Spotify premium only to sneak up and charge me an extra $4.99 plus tax like dude I'm a broke college student why do you gotta do me dirty like that Spotify? 🙃,"customer: How does Spotify tell you that you can get Hulu for free under Spotify premium only to sneak up and charge me an extra $4.99 plus tax like dude I'm a broke college student why do you gotta do me dirty like that Spotify? 🙃
spotify: That's odd. Can you DM us your account's username or email address? We'll take a look under the hood /PK https://t.co/ldFdZRiNAt
customer: Hey! The Hulu discount is only available when you're using the Spotify Premium for Students discount, not a standard Premium account. Were you using Hulu before you claimed this?",That's odd. Can you DM us your account's username or email address? We'll take a look under the hood /PK https://t.co/ldFdZRiNAt,True,billing_charges,high,True,heuristic: brand historically moved this to DM,billing_charges,True,False,prelabel+adjudicated-v2
753665,Not thrilled with @115888 right now. If Id known contacting them about my hack would be this tedious and worthless I wouldn't have bothered,"customer: Not thrilled with @115888 right now. If Id known contacting them about my hack would be this tedious and worthless I wouldn't have bothered
spotify: We've just sent you a DM 🙂 /AN
customer: @115888 Any help? I'm in the same boat",We've just sent you a DM 🙂 /AN,True,account_security,medium,True,heuristic: intent 'account_security' always escalates,account_security,True,False,prelabel+adjudicated-v2
789112,did you change your name. @115888 https://t.co/H6wiXf2DWk,"customer: did you change your name. @115888 https://t.co/H6wiXf2DWk
spotify: Oops, that's embarrassing. We'll let the right folks know about this. Thanks for the heads up! /RA
spotify: Oops, that's embarrassing. We'll let the right folks know about this. Thanks for the heads up! /RA","Oops, that's embarrassing. We'll let the right folks know about this. Thanks for the heads up! /RA",False,other,low,False,heuristic: historically answered publicly,other,False,False,prelabel+adjudicated-v2
2067460,"did my payment,check accounts but still not premium. can u help me pls","customer: did my payment,check accounts but still not premium. can u help me pls
spotify: Hi! Don't worry, help has arrived. Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt
spotify: Hi! Don't worry, help has arrived. Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt","Hi! Don't worry, help has arrived. Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt",True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
365738,Someone has changed my email and password. How do I resolve this?!,"customer: Someone has changed my email and password. How do I resolve this?!
spotify: Hey! Can you DM us your account's old email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt
spotify: Hey! Can you DM us your account's old email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt",Hey! Can you DM us your account's old email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,True,account_security,high,True,heuristic: intent 'account_security' always escalates,account_security,True,False,prelabel+adjudicated-v2
826539,Your app for windows mobile is very buggy. Any plans of updating it. Perhaps bringing your #w10 app over? Using #HP #elitex3 https://t.co/ro4rwbvNCT,"customer: Your app for windows mobile is very buggy. Any plans of updating it. Perhaps bringing your #w10 app over? Using #HP #elitex3 https://t.co/ro4rwbvNCT
spotify: Hey there! The Spotify app on Windows Phone is currently in maintenance mode. There's some more info here: https://t.co/KSq4qse4dE /PB
spotify: Hey there! The Spotify app on Windows Phone is currently in maintenance mode. There's some more info here: https://t.co/KSq4qse4dE /PB",Hey there! The Spotify app on Windows Phone is currently in maintenance mode. There's some more info here: https://t.co/KSq4qse4dE /PB,False,app_technical,high,False,heuristic: historically answered publicly,app_technical,False,False,prelabel+adjudicated-v2
2070260,Activated trial on my laptop. Says 30 days from today it will expire. Why when i opened it via app it says i have only 7 days?,"customer: Activated trial on my laptop. Says 30 days from today it will expire. Why when i opened it via app it says i have only 7 days?
spotify: Hey there! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt
spotify: Hey there! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt","Hey there! Don't worry, help's here. Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt",True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
826518,"Activated a Family account this morning (__email__) - 3 members invited, 1 OK, the other not receiving the invitation.","customer: Activated a Family account this morning (__email__) - 3 members invited, 1 OK, the other not receiving the invitation.
spotify: Hey! Can you DM us the email addresses of your family members? We'll take a look backstage /JL https://t.co/ldFdZRiNAt
spotify: Hey! Can you DM us the email addresses of your family members? We'll take a look backstage /JL https://t.co/ldFdZRiNAt",Hey! Can you DM us the email addresses of your family members? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,True,subscription_management,high,True,heuristic: brand historically moved this to DM,subscription_management,True,False,prelabel+adjudicated-v2
1019556,@115888 What's the point of offering 50% for students if you can only pay with creditcard.... Like students have one?,"customer: @115888 What's the point of offering 50% for students if you can only pay with creditcard.... Like students have one?
spotify: Hi Dennis, we appreciate the feedback! No worries, we'll make sure to pass it on to the relevant folks /GT
spotify: Hi Dennis, we appreciate the feedback! No worries, we'll make sure to pass it on to the relevant folks /GT","Hi Dennis, we appreciate the feedback! No worries, we'll make sure to pass it on to the relevant folks /GT",False,billing_charges,high,False,heuristic: historically answered publicly,billing_charges,False,False,prelabel+adjudicated-v2
1934900,"bring back ""The golden age of grotesque""!!! @13840","customer: bring back ""The golden age of grotesque""!!! @13840
spotify: Hey there! What country is your Spotify account set to? We'll check backstage /AP
spotify: Hey there! What country is your Spotify account set to? We'll check backstage /AP",Hey there! What country is your Spotify account set to? We'll check backstage /AP,False,content_availability,medium,False,heuristic: historically answered publicly,content_availability,False,False,prelabel+adjudicated-v2
